"","ID","bacterial_genus","replicate","minute","trait_name","trait_value"
"1844","Sch_WYM25_02","Roseomonas",4,1794,"ATP (nmol/cell)",0.27884232508505
"1845","Sch_WYM25_02","Roseomonas",4,2092,"ATP (nmol/cell)",1.13145378673015
"1846","Sch_WYM25_02","Roseomonas",4,2421,"ATP (nmol/cell)",0.662019057708258
"1847","Sch_WYM25_02","Roseomonas",4,2694,"ATP (nmol/cell)",0.567200608169447
"1848","Sch_WYM25_02","Roseomonas",4,3012,"ATP (nmol/cell)",0.277375701527006
"1850","Sch_WYM27_02","Novosphingobium(1)",1,304,"Log (cells/mL)",5.90308998699194
"1851","Sch_WYM27_02","Novosphingobium(1)",1,594,"Log (cells/mL)",6.34242268082221
"1852","Sch_WYM27_02","Novosphingobium(1)",1,894,"Log (cells/mL)",6.50514997831991
"1853","Sch_WYM27_02","Novosphingobium(1)",1,1231,"Log (cells/mL)",8.10448711131239
"1854","Sch_WYM27_02","Novosphingobium(1)",1,1479,"Log (cells/mL)",8.40449161775869
"1855","Sch_WYM27_02","Novosphingobium(1)",1,1794,"Log (cells/mL)",8.56960796754682
"1856","Sch_WYM27_02","Novosphingobium(1)",1,2092,"Log (cells/mL)",8.20085049809108
"1857","Sch_WYM27_02","Novosphingobium(1)",1,2421,"Log (cells/mL)",8.05994188806195
"1858","Sch_WYM27_02","Novosphingobium(1)",1,2694,"Log (cells/mL)",8.12254352406875
"1859","Sch_WYM27_02","Novosphingobium(1)",1,3012,"Log (cells/mL)",8.04375512696868
"1862","Sch_WYM27_02","Novosphingobium(1)",2,594,"Log (cells/mL)",5.30102999566398
"1863","Sch_WYM27_02","Novosphingobium(1)",2,894,"Log (cells/mL)",5.90308998699194
"1864","Sch_WYM27_02","Novosphingobium(1)",2,1231,"Log (cells/mL)",6.88081359228079
"1865","Sch_WYM27_02","Novosphingobium(1)",2,1479,"Log (cells/mL)",7.25527250510331
"1866","Sch_WYM27_02","Novosphingobium(1)",2,1794,"Log (cells/mL)",7.04921802267018
"1867","Sch_WYM27_02","Novosphingobium(1)",2,2092,"Log (cells/mL)",7
"1868","Sch_WYM27_02","Novosphingobium(1)",2,2421,"Log (cells/mL)",7.2148438480477
"1869","Sch_WYM27_02","Novosphingobium(1)",2,2694,"Log (cells/mL)",7.18184358794477
"1870","Sch_WYM27_02","Novosphingobium(1)",2,3012,"Log (cells/mL)",7.35024801833416
"1871","Sch_WYM27_02","Novosphingobium(1)",3,22,"Log (cells/mL)",5.30102999566398
"1872","Sch_WYM27_02","Novosphingobium(1)",3,304,"Log (cells/mL)",5.60205999132796
"1873","Sch_WYM27_02","Novosphingobium(1)",3,594,"Log (cells/mL)",6.20411998265593
"1874","Sch_WYM27_02","Novosphingobium(1)",3,894,"Log (cells/mL)",6.60205999132796
"1875","Sch_WYM27_02","Novosphingobium(1)",3,1231,"Log (cells/mL)",7.75891189239797
"1876","Sch_WYM27_02","Novosphingobium(1)",3,1479,"Log (cells/mL)",7.27415784926368
"1877","Sch_WYM27_02","Novosphingobium(1)",3,1794,"Log (cells/mL)",8.08062648692181
"1878","Sch_WYM27_02","Novosphingobium(1)",3,2092,"Log (cells/mL)",8.45209324901773
"1879","Sch_WYM27_02","Novosphingobium(1)",3,2421,"Log (cells/mL)",8.5232260419657
"1880","Sch_WYM27_02","Novosphingobium(1)",3,2694,"Log (cells/mL)",8.66707920546422
"1881","Sch_WYM27_02","Novosphingobium(1)",3,3012,"Log (cells/mL)",8.54998361115969
"1885","Sch_WYM27_02","Novosphingobium(1)",4,894,"Log (cells/mL)",5.60205999132796
"1886","Sch_WYM27_02","Novosphingobium(1)",4,1231,"Log (cells/mL)",6.89209460269048
"1887","Sch_WYM27_02","Novosphingobium(1)",4,1479,"Log (cells/mL)",6.66275783168157
"1888","Sch_WYM27_02","Novosphingobium(1)",4,1794,"Log (cells/mL)",7.42488163663107
"1889","Sch_WYM27_02","Novosphingobium(1)",4,2092,"Log (cells/mL)",8.32469391386178
"1890","Sch_WYM27_02","Novosphingobium(1)",4,2421,"Log (cells/mL)",8.47683162851226
"1891","Sch_WYM27_02","Novosphingobium(1)",4,2694,"Log (cells/mL)",8.02612451674545
"1893","Sch_WYM27_02","Novosphingobium(1)",1,52,"Absorbance (600nm)",0.097
"1894","Sch_WYM27_02","Novosphingobium(1)",1,333,"Absorbance (600nm)",0.094
"1895","Sch_WYM27_02","Novosphingobium(1)",1,622,"Absorbance (600nm)",0.092
"1896","Sch_WYM27_02","Novosphingobium(1)",1,921,"Absorbance (600nm)",0.095
"1897","Sch_WYM27_02","Novosphingobium(1)",1,1258,"Absorbance (600nm)",0.118
"1898","Sch_WYM27_02","Novosphingobium(1)",1,1507,"Absorbance (600nm)",0.147
"1899","Sch_WYM27_02","Novosphingobium(1)",1,1827,"Absorbance (600nm)",0.212
"1900","Sch_WYM27_02","Novosphingobium(1)",1,2120,"Absorbance (600nm)",0.244
"1901","Sch_WYM27_02","Novosphingobium(1)",1,2449,"Absorbance (600nm)",0.262
"1902","Sch_WYM27_02","Novosphingobium(1)",1,2722,"Absorbance (600nm)",0.288
"1903","Sch_WYM27_02","Novosphingobium(1)",1,3034,"Absorbance (600nm)",0.296
"1904","Sch_WYM27_02","Novosphingobium(1)",2,52,"Absorbance (600nm)",0.102
"1905","Sch_WYM27_02","Novosphingobium(1)",2,333,"Absorbance (600nm)",0.095
"1906","Sch_WYM27_02","Novosphingobium(1)",2,622,"Absorbance (600nm)",0.093
"1907","Sch_WYM27_02","Novosphingobium(1)",2,921,"Absorbance (600nm)",0.095
"1908","Sch_WYM27_02","Novosphingobium(1)",2,1258,"Absorbance (600nm)",0.111
"1909","Sch_WYM27_02","Novosphingobium(1)",2,1507,"Absorbance (600nm)",0.141
"1910","Sch_WYM27_02","Novosphingobium(1)",2,1827,"Absorbance (600nm)",0.198
"1911","Sch_WYM27_02","Novosphingobium(1)",2,2120,"Absorbance (600nm)",0.242
"1912","Sch_WYM27_02","Novosphingobium(1)",2,2449,"Absorbance (600nm)",0.263
"1913","Sch_WYM27_02","Novosphingobium(1)",2,2722,"Absorbance (600nm)",0.297
"1914","Sch_WYM27_02","Novosphingobium(1)",2,3034,"Absorbance (600nm)",0.285
"1915","Sch_WYM27_02","Novosphingobium(1)",3,52,"Absorbance (600nm)",0.102
"1916","Sch_WYM27_02","Novosphingobium(1)",3,333,"Absorbance (600nm)",0.092
"1917","Sch_WYM27_02","Novosphingobium(1)",3,622,"Absorbance (600nm)",0.102
"1918","Sch_WYM27_02","Novosphingobium(1)",3,921,"Absorbance (600nm)",0.173
"1919","Sch_WYM27_02","Novosphingobium(1)",3,1258,"Absorbance (600nm)",0.186
"1920","Sch_WYM27_02","Novosphingobium(1)",3,1507,"Absorbance (600nm)",0.187
"1921","Sch_WYM27_02","Novosphingobium(1)",3,1827,"Absorbance (600nm)",0.202
"1922","Sch_WYM27_02","Novosphingobium(1)",3,2120,"Absorbance (600nm)",0.179
"1923","Sch_WYM27_02","Novosphingobium(1)",3,2449,"Absorbance (600nm)",0.171
"1924","Sch_WYM27_02","Novosphingobium(1)",3,2722,"Absorbance (600nm)",0.21
"1925","Sch_WYM27_02","Novosphingobium(1)",3,3034,"Absorbance (600nm)",0.183
"1926","Sch_WYM27_02","Novosphingobium(1)",4,52,"Absorbance (600nm)",0.097
"1927","Sch_WYM27_02","Novosphingobium(1)",4,333,"Absorbance (600nm)",0.099
"1928","Sch_WYM27_02","Novosphingobium(1)",4,622,"Absorbance (600nm)",0.091
"1929","Sch_WYM27_02","Novosphingobium(1)",4,921,"Absorbance (600nm)",0.098
"1930","Sch_WYM27_02","Novosphingobium(1)",4,1258,"Absorbance (600nm)",0.133
"1931","Sch_WYM27_02","Novosphingobium(1)",4,1507,"Absorbance (600nm)",0.16
"1932","Sch_WYM27_02","Novosphingobium(1)",4,1827,"Absorbance (600nm)",0.244
"1933","Sch_WYM27_02","Novosphingobium(1)",4,2120,"Absorbance (600nm)",0.254
"1934","Sch_WYM27_02","Novosphingobium(1)",4,2449,"Absorbance (600nm)",0.279
"1935","Sch_WYM27_02","Novosphingobium(1)",4,2722,"Absorbance (600nm)",0.332
"1936","Sch_WYM27_02","Novosphingobium(1)",4,3034,"Absorbance (600nm)",0.317
"1937","Sch_WYM27_02","Novosphingobium(1)",1,22,"ATP (nmol/cell)",0.786598670211915
"1938","Sch_WYM27_02","Novosphingobium(1)",1,304,"ATP (nmol/cell)",1.45748280831824
"1941","Sch_WYM27_02","Novosphingobium(1)",1,1231,"ATP (nmol/cell)",1.3809625924837
"1942","Sch_WYM27_02","Novosphingobium(1)",1,1479,"ATP (nmol/cell)",1.39615934913475
"1943","Sch_WYM27_02","Novosphingobium(1)",1,1794,"ATP (nmol/cell)",0.986921713509848
"1944","Sch_WYM27_02","Novosphingobium(1)",1,2092,"ATP (nmol/cell)",0.809509488112884
"1945","Sch_WYM27_02","Novosphingobium(1)",1,2421,"ATP (nmol/cell)",0.729581663962171
"1946","Sch_WYM27_02","Novosphingobium(1)",1,2694,"ATP (nmol/cell)",0.333174988448888
"1947","Sch_WYM27_02","Novosphingobium(1)",1,3012,"ATP (nmol/cell)",0.282481447213011
"1948","Sch_WYM27_02","Novosphingobium(1)",2,22,"ATP (nmol/cell)",2.48762508473917
"1949","Sch_WYM27_02","Novosphingobium(1)",2,304,"ATP (nmol/cell)",0.268830562911549
"1951","Sch_WYM27_02","Novosphingobium(1)",2,894,"ATP (nmol/cell)",2.27426705712679
"1952","Sch_WYM27_02","Novosphingobium(1)",2,1231,"ATP (nmol/cell)",0.723227854779056
"1953","Sch_WYM27_02","Novosphingobium(1)",2,1479,"ATP (nmol/cell)",1.15252430462908
"1954","Sch_WYM27_02","Novosphingobium(1)",2,1794,"ATP (nmol/cell)",0.689515109643559
"1955","Sch_WYM27_02","Novosphingobium(1)",2,2092,"ATP (nmol/cell)",0.67585761648288
"1956","Sch_WYM27_02","Novosphingobium(1)",2,2421,"ATP (nmol/cell)",0.339540194649965
"1957","Sch_WYM27_02","Novosphingobium(1)",2,2694,"ATP (nmol/cell)",0.479190434000175
"1958","Sch_WYM27_02","Novosphingobium(1)",2,3012,"ATP (nmol/cell)",0.801293687698414
"1959","Sch_WYM27_02","Novosphingobium(1)",3,22,"ATP (nmol/cell)",1.68585314262681
"1960","Sch_WYM27_02","Novosphingobium(1)",3,304,"ATP (nmol/cell)",0.421296289221033
"1961","Sch_WYM27_02","Novosphingobium(1)",3,594,"ATP (nmol/cell)",0.355998261522921
"1962","Sch_WYM27_02","Novosphingobium(1)",3,894,"ATP (nmol/cell)",1.31706435016756
"1963","Sch_WYM27_02","Novosphingobium(1)",3,1231,"ATP (nmol/cell)",3.97308618937889
"1964","Sch_WYM27_02","Novosphingobium(1)",3,1479,"ATP (nmol/cell)",3.0910824140432
"1965","Sch_WYM27_02","Novosphingobium(1)",3,1794,"ATP (nmol/cell)",2.03765848577537
"1966","Sch_WYM27_02","Novosphingobium(1)",3,2092,"ATP (nmol/cell)",3.39363507121027
"1967","Sch_WYM27_02","Novosphingobium(1)",3,2421,"ATP (nmol/cell)",1.17511619060612
"1968","Sch_WYM27_02","Novosphingobium(1)",3,2694,"ATP (nmol/cell)",0.74575655510522
"1969","Sch_WYM27_02","Novosphingobium(1)",3,3012,"ATP (nmol/cell)",0.432349195341338
"1970","Sch_WYM27_02","Novosphingobium(1)",4,22,"ATP (nmol/cell)",0.829208361579723
"1971","Sch_WYM27_02","Novosphingobium(1)",4,304,"ATP (nmol/cell)",0.61934680086361
"1972","Sch_WYM27_02","Novosphingobium(1)",4,594,"ATP (nmol/cell)",1.45748280831824
"1973","Sch_WYM27_02","Novosphingobium(1)",4,894,"ATP (nmol/cell)",0.621906271184793
"1974","Sch_WYM27_02","Novosphingobium(1)",4,1231,"ATP (nmol/cell)",0.699545104374973
"1975","Sch_WYM27_02","Novosphingobium(1)",4,1479,"ATP (nmol/cell)",0.547991628949237
"1976","Sch_WYM27_02","Novosphingobium(1)",4,1794,"ATP (nmol/cell)",0.895612312644378
"1977","Sch_WYM27_02","Novosphingobium(1)",4,2092,"ATP (nmol/cell)",1.55589718283184
"1978","Sch_WYM27_02","Novosphingobium(1)",4,2421,"ATP (nmol/cell)",0.443318151247797
"1979","Sch_WYM27_02","Novosphingobium(1)",4,2694,"ATP (nmol/cell)",0.473010558369148
"1980","Sch_WYM27_02","Novosphingobium(1)",4,3012,"ATP (nmol/cell)",0.79417900311203
"1981","Sch_WYM27_03","Novosphingobium(2)",1,22,"Log (cells/mL)",5.60205999132796
"1982","Sch_WYM27_03","Novosphingobium(2)",1,304,"Log (cells/mL)",5.60205999132796
"1983","Sch_WYM27_03","Novosphingobium(2)",1,594,"Log (cells/mL)",5.30102999566398
"1984","Sch_WYM27_03","Novosphingobium(2)",1,894,"Log (cells/mL)",5.60205999132796
"1985","Sch_WYM27_03","Novosphingobium(2)",1,1231,"Log (cells/mL)",6.41497334797082
"1986","Sch_WYM27_03","Novosphingobium(2)",1,1479,"Log (cells/mL)",6.85733249643127
"1987","Sch_WYM27_03","Novosphingobium(2)",1,1794,"Log (cells/mL)",7.14612803567824
"1988","Sch_WYM27_03","Novosphingobium(2)",1,2092,"Log (cells/mL)",7.13353890837022
"1989","Sch_WYM27_03","Novosphingobium(2)",1,2421,"Log (cells/mL)",7.39445168082622
"1990","Sch_WYM27_03","Novosphingobium(2)",1,2694,"Log (cells/mL)",7.42813479402879
"1991","Sch_WYM27_03","Novosphingobium(2)",1,3012,"Log (cells/mL)",7.28780172993023
"1993","Sch_WYM27_03","Novosphingobium(2)",2,304,"Log (cells/mL)",5.30102999566398
"1994","Sch_WYM27_03","Novosphingobium(2)",2,594,"Log (cells/mL)",5.77815125038364
"1995","Sch_WYM27_03","Novosphingobium(2)",2,894,"Log (cells/mL)",5.60205999132796
"1996","Sch_WYM27_03","Novosphingobium(2)",2,1231,"Log (cells/mL)",5.90308998699194
"1997","Sch_WYM27_03","Novosphingobium(2)",2,1479,"Log (cells/mL)",6.91381385238372
"1998","Sch_WYM27_03","Novosphingobium(2)",2,1794,"Log (cells/mL)",7.22010808804005
"1999","Sch_WYM27_03","Novosphingobium(2)",2,2092,"Log (cells/mL)",7.31806333496276
"2000","Sch_WYM27_03","Novosphingobium(2)",2,2421,"Log (cells/mL)",7.22530928172586
"2001","Sch_WYM27_03","Novosphingobium(2)",2,2694,"Log (cells/mL)",7.56348108539441
"2002","Sch_WYM27_03","Novosphingobium(2)",2,3012,"Log (cells/mL)",7.30102999566398
"2003","Sch_WYM27_03","Novosphingobium(2)",3,22,"Log (cells/mL)",5.30102999566398
"2004","Sch_WYM27_03","Novosphingobium(2)",3,304,"Log (cells/mL)",5.90308998699194
"2006","Sch_WYM27_03","Novosphingobium(2)",3,894,"Log (cells/mL)",5.30102999566398
"2007","Sch_WYM27_03","Novosphingobium(2)",3,1231,"Log (cells/mL)",6.25527250510331
"2008","Sch_WYM27_03","Novosphingobium(2)",3,1479,"Log (cells/mL)",6.69897000433602
"2009","Sch_WYM27_03","Novosphingobium(2)",3,1794,"Log (cells/mL)",7.45636603312904
"2010","Sch_WYM27_03","Novosphingobium(2)",3,2092,"Log (cells/mL)",7.52113808370404
"2011","Sch_WYM27_03","Novosphingobium(2)",3,2421,"Log (cells/mL)",7.20951501454263
"2012","Sch_WYM27_03","Novosphingobium(2)",3,2694,"Log (cells/mL)",7.50514997831991
"2013","Sch_WYM27_03","Novosphingobium(2)",3,3012,"Log (cells/mL)",7.48000694295715
"2014","Sch_WYM27_03","Novosphingobium(2)",4,22,"Log (cells/mL)",6.07918124604763
"2015","Sch_WYM27_03","Novosphingobium(2)",4,304,"Log (cells/mL)",5.30102999566398
"2016","Sch_WYM27_03","Novosphingobium(2)",4,594,"Log (cells/mL)",5.30102999566398
"2017","Sch_WYM27_03","Novosphingobium(2)",4,894,"Log (cells/mL)",5.90308998699194
"2018","Sch_WYM27_03","Novosphingobium(2)",4,1231,"Log (cells/mL)",6.47712125471966
"2019","Sch_WYM27_03","Novosphingobium(2)",4,1479,"Log (cells/mL)",6.69897000433602
"2020","Sch_WYM27_03","Novosphingobium(2)",4,1794,"Log (cells/mL)",7.49136169383427
"2021","Sch_WYM27_03","Novosphingobium(2)",4,2092,"Log (cells/mL)",7.45024910831936
"2022","Sch_WYM27_03","Novosphingobium(2)",4,2421,"Log (cells/mL)",7.47712125471966
"2023","Sch_WYM27_03","Novosphingobium(2)",4,2694,"Log (cells/mL)",7.52633927738984
"2024","Sch_WYM27_03","Novosphingobium(2)",4,3012,"Log (cells/mL)",7.40823996531185
"2025","Sch_WYM27_03","Novosphingobium(2)",1,52,"Absorbance (600nm)",0.1
"2026","Sch_WYM27_03","Novosphingobium(2)",1,333,"Absorbance (600nm)",0.097
"2027","Sch_WYM27_03","Novosphingobium(2)",1,622,"Absorbance (600nm)",0.09
"2028","Sch_WYM27_03","Novosphingobium(2)",1,921,"Absorbance (600nm)",0.094
"2029","Sch_WYM27_03","Novosphingobium(2)",1,1258,"Absorbance (600nm)",0.094
"2030","Sch_WYM27_03","Novosphingobium(2)",1,1507,"Absorbance (600nm)",0.096
"2031","Sch_WYM27_03","Novosphingobium(2)",1,1827,"Absorbance (600nm)",0.133
"2032","Sch_WYM27_03","Novosphingobium(2)",1,2120,"Absorbance (600nm)",0.167
"2033","Sch_WYM27_03","Novosphingobium(2)",1,2449,"Absorbance (600nm)",0.187
"2034","Sch_WYM27_03","Novosphingobium(2)",1,2722,"Absorbance (600nm)",0.233
"2035","Sch_WYM27_03","Novosphingobium(2)",1,3034,"Absorbance (600nm)",0.221
"2036","Sch_WYM27_03","Novosphingobium(2)",2,52,"Absorbance (600nm)",0.105
"2037","Sch_WYM27_03","Novosphingobium(2)",2,333,"Absorbance (600nm)",0.096
"2038","Sch_WYM27_03","Novosphingobium(2)",2,622,"Absorbance (600nm)",0.09
"2039","Sch_WYM27_03","Novosphingobium(2)",2,921,"Absorbance (600nm)",0.1
"2040","Sch_WYM27_03","Novosphingobium(2)",2,1258,"Absorbance (600nm)",0.131
"2041","Sch_WYM27_03","Novosphingobium(2)",2,1507,"Absorbance (600nm)",0.158
"2042","Sch_WYM27_03","Novosphingobium(2)",2,1827,"Absorbance (600nm)",0.222
"2043","Sch_WYM27_03","Novosphingobium(2)",2,2120,"Absorbance (600nm)",0.236
"2044","Sch_WYM27_03","Novosphingobium(2)",2,2449,"Absorbance (600nm)",0.255
"2045","Sch_WYM27_03","Novosphingobium(2)",2,2722,"Absorbance (600nm)",0.277
"2046","Sch_WYM27_03","Novosphingobium(2)",2,3034,"Absorbance (600nm)",0.272
"2047","Sch_WYM27_03","Novosphingobium(2)",3,52,"Absorbance (600nm)",0.107
"2048","Sch_WYM27_03","Novosphingobium(2)",3,333,"Absorbance (600nm)",0.095
"2049","Sch_WYM27_03","Novosphingobium(2)",3,622,"Absorbance (600nm)",0.09
"2050","Sch_WYM27_03","Novosphingobium(2)",3,921,"Absorbance (600nm)",0.094
"2051","Sch_WYM27_03","Novosphingobium(2)",3,1258,"Absorbance (600nm)",0.101
"2052","Sch_WYM27_03","Novosphingobium(2)",3,1507,"Absorbance (600nm)",0.117
"2053","Sch_WYM27_03","Novosphingobium(2)",3,1827,"Absorbance (600nm)",0.161
"2054","Sch_WYM27_03","Novosphingobium(2)",3,2120,"Absorbance (600nm)",0.201
"2055","Sch_WYM27_03","Novosphingobium(2)",3,2449,"Absorbance (600nm)",0.223
"2056","Sch_WYM27_03","Novosphingobium(2)",3,2722,"Absorbance (600nm)",0.252
"2057","Sch_WYM27_03","Novosphingobium(2)",3,3034,"Absorbance (600nm)",0.262
"2058","Sch_WYM27_03","Novosphingobium(2)",4,52,"Absorbance (600nm)",0.098
"2059","Sch_WYM27_03","Novosphingobium(2)",4,333,"Absorbance (600nm)",0.093
"2060","Sch_WYM27_03","Novosphingobium(2)",4,622,"Absorbance (600nm)",0.09
"2061","Sch_WYM27_03","Novosphingobium(2)",4,921,"Absorbance (600nm)",0.098
"2062","Sch_WYM27_03","Novosphingobium(2)",4,1258,"Absorbance (600nm)",0.119
"2063","Sch_WYM27_03","Novosphingobium(2)",4,1507,"Absorbance (600nm)",0.159
"2064","Sch_WYM27_03","Novosphingobium(2)",4,1827,"Absorbance (600nm)",0.231
"2065","Sch_WYM27_03","Novosphingobium(2)",4,2120,"Absorbance (600nm)",0.243
"2066","Sch_WYM27_03","Novosphingobium(2)",4,2449,"Absorbance (600nm)",0.265
"2067","Sch_WYM27_03","Novosphingobium(2)",4,2722,"Absorbance (600nm)",0.319
"2068","Sch_WYM27_03","Novosphingobium(2)",4,3034,"Absorbance (600nm)",0.316
"2069","Sch_WYM27_03","Novosphingobium(2)",1,22,"ATP (nmol/cell)",1.35210504153777
"2070","Sch_WYM27_03","Novosphingobium(2)",1,304,"ATP (nmol/cell)",2.27426705712679
"2071","Sch_WYM27_03","Novosphingobium(2)",1,594,"ATP (nmol/cell)",0.485827602772748
"2072","Sch_WYM27_03","Novosphingobium(2)",1,894,"ATP (nmol/cell)",2.92385063799069
"2073","Sch_WYM27_03","Novosphingobium(2)",1,1231,"ATP (nmol/cell)",0.716769265443879
"2074","Sch_WYM27_03","Novosphingobium(2)",1,1479,"ATP (nmol/cell)",0.400295144966553
"2075","Sch_WYM27_03","Novosphingobium(2)",1,1794,"ATP (nmol/cell)",0.676222523937143
"2076","Sch_WYM27_03","Novosphingobium(2)",1,2092,"ATP (nmol/cell)",0.430635621740497
"2077","Sch_WYM27_03","Novosphingobium(2)",1,2421,"ATP (nmol/cell)",0.738398512143266
"2078","Sch_WYM27_03","Novosphingobium(2)",1,2694,"ATP (nmol/cell)",0.183948407117733
"2079","Sch_WYM27_03","Novosphingobium(2)",1,3012,"ATP (nmol/cell)",0.261826182286044
"2080","Sch_WYM27_03","Novosphingobium(2)",2,22,"ATP (nmol/cell)",0.487308439665114
"2081","Sch_WYM27_03","Novosphingobium(2)",2,304,"ATP (nmol/cell)",1.2638888676631
"2082","Sch_WYM27_03","Novosphingobium(2)",2,594,"ATP (nmol/cell)",1.45748280831824
"2083","Sch_WYM27_03","Novosphingobium(2)",2,894,"ATP (nmol/cell)",0.730962659497671
"2084","Sch_WYM27_03","Novosphingobium(2)",2,1231,"ATP (nmol/cell)",1.04317342257245
"2085","Sch_WYM27_03","Novosphingobium(2)",2,1479,"ATP (nmol/cell)",0.79517819936612
"2086","Sch_WYM27_03","Novosphingobium(2)",2,1794,"ATP (nmol/cell)",0.459661794665471
"2087","Sch_WYM27_03","Novosphingobium(2)",2,2092,"ATP (nmol/cell)",0.33885211576134
"2088","Sch_WYM27_03","Novosphingobium(2)",2,2421,"ATP (nmol/cell)",0.26896369872489
"2089","Sch_WYM27_03","Novosphingobium(2)",2,2694,"ATP (nmol/cell)",0.314584095068027
"2090","Sch_WYM27_03","Novosphingobium(2)",2,3012,"ATP (nmol/cell)",0.230251664718485
"2091","Sch_WYM27_03","Novosphingobium(2)",3,22,"ATP (nmol/cell)",1.24381254236959
"2092","Sch_WYM27_03","Novosphingobium(2)",3,304,"ATP (nmol/cell)",1.2638888676631
"2094","Sch_WYM27_03","Novosphingobium(2)",3,894,"ATP (nmol/cell)",0.265804603453699
"2095","Sch_WYM27_03","Novosphingobium(2)",3,1231,"ATP (nmol/cell)",0.196724191850753
"2096","Sch_WYM27_03","Novosphingobium(2)",3,1479,"ATP (nmol/cell)",0.0931591943196233
"2097","Sch_WYM27_03","Novosphingobium(2)",3,1794,"ATP (nmol/cell)",0.376413874491908
"2098","Sch_WYM27_03","Novosphingobium(2)",3,2092,"ATP (nmol/cell)",1.02208991271347
"2099","Sch_WYM27_03","Novosphingobium(2)",3,2421,"ATP (nmol/cell)",0.204349829766941
"2100","Sch_WYM27_03","Novosphingobium(2)",3,2694,"ATP (nmol/cell)",0.124712671132297
"2101","Sch_WYM27_03","Novosphingobium(2)",3,3012,"ATP (nmol/cell)",0.507835516839245
"2102","Sch_WYM27_03","Novosphingobium(2)",4,22,"ATP (nmol/cell)",1.24381254236959
"2103","Sch_WYM27_03","Novosphingobium(2)",4,304,"ATP (nmol/cell)",1.2638888676631
"2106","Sch_WYM27_03","Novosphingobium(2)",4,1231,"ATP (nmol/cell)",0.157548599873909
"2107","Sch_WYM27_03","Novosphingobium(2)",4,1479,"ATP (nmol/cell)",0.374641391872474
"2108","Sch_WYM27_03","Novosphingobium(2)",4,1794,"ATP (nmol/cell)",0.256729015245445
"2109","Sch_WYM27_03","Novosphingobium(2)",4,2092,"ATP (nmol/cell)",0.300762998903189
"2110","Sch_WYM27_03","Novosphingobium(2)",4,2421,"ATP (nmol/cell)",0.36854958697203
"2111","Sch_WYM27_03","Novosphingobium(2)",4,2694,"ATP (nmol/cell)",0.555242398998398
"2112","Sch_WYM27_03","Novosphingobium(2)",4,3012,"ATP (nmol/cell)",0.713573049705637
"2113","Sch_WYM33_02","Raoultella(2)",1,22,"Log (cells/mL)",5.90308998699194
"2114","Sch_WYM33_02","Raoultella(2)",1,304,"Log (cells/mL)",5.30102999566398
"2115","Sch_WYM33_02","Raoultella(2)",1,594,"Log (cells/mL)",7.66086547800387
"2116","Sch_WYM33_02","Raoultella(2)",1,894,"Log (cells/mL)",6.34242268082221
"2117","Sch_WYM33_02","Raoultella(2)",1,1231,"Log (cells/mL)",6.50514997831991
"2118","Sch_WYM33_02","Raoultella(2)",1,1479,"Log (cells/mL)",6.89209460269048
"2119","Sch_WYM33_02","Raoultella(2)",1,1794,"Log (cells/mL)",7.67942789661212
"2120","Sch_WYM33_02","Raoultella(2)",1,2092,"Log (cells/mL)",7.46239799789896
"2121","Sch_WYM33_02","Raoultella(2)",1,2421,"Log (cells/mL)",8.02284061087653
"2122","Sch_WYM33_02","Raoultella(2)",1,2694,"Log (cells/mL)",8.5686709780099
"2123","Sch_WYM33_02","Raoultella(2)",1,3012,"Log (cells/mL)",9.00638045854969
"2124","Sch_WYM33_02","Raoultella(2)",2,22,"Log (cells/mL)",6
"2125","Sch_WYM33_02","Raoultella(2)",2,304,"Log (cells/mL)",5.30102999566398
"2126","Sch_WYM33_02","Raoultella(2)",2,594,"Log (cells/mL)",6.53147891704226
"2127","Sch_WYM33_02","Raoultella(2)",2,894,"Log (cells/mL)",8.13033376849501
"2128","Sch_WYM33_02","Raoultella(2)",2,1231,"Log (cells/mL)",8.60809794632528
"2129","Sch_WYM33_02","Raoultella(2)",2,1479,"Log (cells/mL)",8.45178643552429
"2130","Sch_WYM33_02","Raoultella(2)",2,1794,"Log (cells/mL)",8.50893352605003
"2131","Sch_WYM33_02","Raoultella(2)",2,2092,"Log (cells/mL)",8.55750720190566
"2132","Sch_WYM33_02","Raoultella(2)",2,2421,"Log (cells/mL)",8.40071063677323
"2133","Sch_WYM33_02","Raoultella(2)",2,2694,"Log (cells/mL)",8.20574554094266
"2134","Sch_WYM33_02","Raoultella(2)",2,3012,"Log (cells/mL)",8.44715803134222
"2135","Sch_WYM33_02","Raoultella(2)",3,22,"Log (cells/mL)",5.60205999132796
"2136","Sch_WYM33_02","Raoultella(2)",3,304,"Log (cells/mL)",5.60205999132796
